Date,AveragePrice,Small Hass,Large Hass,XL Hass,Small Bags,Large Bags,XLarge Bags,Type,Year,Region
26/06/2016,0.92,139894.23,158417,19975.97,340794.03,1498.14,1565.92,conventional,2016,Portland
19/06/2016,0.86,154975.49,168948.72,19367.47,337166.84,1625.57,596.57,conventional,2016,Portland
12/6/2016,0.85,159711.34,167508.33,19531.71,277038.36,2380.23,56.66,conventional,2016,Portland
5/6/2016,0.78,153775.4,234869.93,23659.16,524889.49,5116.99,463.72,conventional,2016,Portland
29/05/2016,0.77,145240.16,204586.42,19960.09,459278.33,3483.65,320.9,conventional,2016,Portland
22/05/2016,0.78,140269.29,157857.75,18037.36,367615.3,5623.69,327.25,conventional,2016,Portland
15/05/2016,0.75,139703.26,220231.82,18398.06,491056.93,14194.76,1197.22,conventional,2016,Portland
8/5/2016,0.75,155346.32,244456,20852.69,544998.05,3539.1,588.05,conventional,2016,Portland
1/5/2016,0.76,148329.79,219777.04,18792.26,461966.02,2894.07,359.68,conventional,2016,Portland
24/04/2016,0.79,147879.2,194071.12,18734.63,349814.73,3823.03,51.94,conventional,2016,Portland
17/04/2016,0.69,80084.69,285327.86,20489.31,518252.26,12155.5,1379.51,conventional,2016,Portland
10/4/2016,0.88,115155.67,233413.33,21804.8,309162.69,150.85,1746.75,conventional,2016,Portland
3/4/2016,0.79,89147.26,249613.5,23098.9,442760.35,1405.44,239.44,conventional,2016,Portland
27/03/2016,0.71,82569.97,247868.59,17851.44,455581.54,2381.58,333.37,conventional,2016,Portland
20/03/2016,0.94,89989.82,177624.19,17767.12,269468.42,1435.24,215.7,conventional,2016,Portland
13/03/2016,0.79,89366.15,223410.75,19425,415276.73,2895.31,361.46,conventional,2016,Portland
6/3/2016,0.83,93795.79,207462.92,32885.82,434179.72,841.99,332.87,conventional,2016,Portland
28/02/2016,0.83,83579.8,209750.15,18299.84,411116.66,2953.08,228.48,conventional,2016,Portland
21/02/2016,0.71,65380.96,277280.25,14447.61,439612.36,26245.95,218.9,conventional,2016,Portland
14/02/2016,0.87,98599.11,169228.62,15639.48,283183.03,392.08,134.61,conventional,2016,Portland
7/2/2016,0.72,90313.08,340413.42,17669.38,498461.43,1358.08,622.77,conventional,2016,Portland
31/01/2016,0.88,83566.59,223504.78,18005.27,346063.4,1781.28,1452.49,conventional,2016,Portland
24/01/2016,0.9,60000.87,208201.05,17305.06,307475.27,3800.73,206.39,conventional,2016,Portland
17/01/2016,0.87,91788.6,249094.94,16915.12,366756.26,6677.6,152.5,conventional,2016,Portland
10/1/2016,0.88,100449.51,241994.09,20422.92,363944.46,4247.82,543.52,conventional,2016,Portland
3/1/2016,0.75,101180.6,291667.86,22086.36,402710.31,11447.53,970.54,conventional,2016,Portland
25/12/2016,1.24,57636.61,63983.54,6997.22,76469.05,2793.47,161.11,conventional,2016,RaleighGreensboro
18/12/2016,1.26,60411.01,60081.51,8199.68,66189.15,2173.04,0,conventional,2016,RaleighGreensboro
11/12/2016,1.24,77872.1,51720.67,8646.12,75275.83,1623.33,0,conventional,2016,RaleighGreensboro
4/12/2016,1.31,80765.25,51555.26,8087.24,71739.23,3930.77,0,conventional,2016,RaleighGreensboro
27/11/2016,1.49,64281.66,41537.34,6927.36,61452.62,1562.2,0,conventional,2016,RaleighGreensboro
20/11/2016,1.56,66026.81,40837.67,11043.15,63280.1,1846.94,293.06,conventional,2016,RaleighGreensboro
13/11/2016,1.47,87802.48,39962.93,22904.8,58852.47,1886,0,conventional,2016,RaleighGreensboro
6/11/2016,1.53,79225.25,42184.25,25755.21,66193.2,1987.78,0,conventional,2016,RaleighGreensboro
30/10/2016,1.42,84333.26,42819.12,23850.94,59019.43,1933.49,0,conventional,2016,RaleighGreensboro
23/10/2016,1.4,88588.35,53189.14,21782.42,74210.78,1668.03,305.56,conventional,2016,RaleighGreensboro
16/10/2016,1.37,91951.02,64317.25,17584.71,70168.55,3635.15,0,conventional,2016,RaleighGreensboro
9/10/2016,1.39,85813.34,67026.7,20238.33,77169.19,3278.25,568.06,conventional,2016,RaleighGreensboro
2/10/2016,1.36,81422.14,79271.53,17415.97,79781.02,3059.55,936.11,conventional,2016,RaleighGreensboro
25/09/2016,1.35,88405.04,70494.6,15699.74,77829.34,2614.49,0,conventional,2016,RaleighGreensboro
18/09/2016,1.27,92754.42,82984.73,15056.66,82483.06,4723.01,127.78,conventional,2016,RaleighGreensboro
11/9/2016,1.31,55464.08,81087.7,19102.71,88122.17,4475.36,5,conventional,2016,RaleighGreensboro
4/9/2016,1.27,90299.49,90747.57,19654.54,84861.81,1764.95,0,conventional,2016,RaleighGreensboro
28/08/2016,1.29,88767.63,100303.08,13156.44,77895.51,434.09,1201.39,conventional,2016,RaleighGreensboro
21/08/2016,1.29,67590.68,102580.71,21071.46,87548.68,299.41,0,conventional,2016,RaleighGreensboro
14/08/2016,1.27,69869.89,113633.79,23428.58,86927.7,1447.06,0,conventional,2016,RaleighGreensboro
7/8/2016,1.31,64077.54,115112.98,25307.84,71564.1,3510.45,970.28,conventional,2016,RaleighGreensboro
31/07/2016,1.33,59207.74,116645.19,25331.72,68455.47,1258.6,3052.78,conventional,2016,RaleighGreensboro
24/07/2016,1.31,52638.44,114295.77,26360.8,77643.01,3640.73,4580.83,conventional,2016,RaleighGreensboro
17/07/2016,1.28,47084.06,109983.48,29372.59,82748.32,685.82,9568.33,conventional,2016,RaleighGreensboro
10/7/2016,1.2,43145.57,124463.71,42699.88,80207.55,2107.81,10935,conventional,2016,RaleighGreensboro
3/7/2016,1.14,64011.81,107878.42,44752.61,79393.97,1461.37,9717.78,conventional,2016,RaleighGreensboro
26/06/2016,1.12,63248.04,110539.24,43580.31,77775.85,657.46,1750,conventional,2016,RaleighGreensboro
19/06/2016,1.12,69174.55,116061.69,48615.58,78077.13,958.25,870,conventional,2016,RaleighGreensboro
12/6/2016,1.09,61649.07,111257.49,47593.7,75397.66,408.21,2211.11,conventional,2016,RaleighGreensboro
5/6/2016,1.11,69779.42,115207.29,42240.01,78796.85,800.08,1225.83,conventional,2016,RaleighGreensboro
29/05/2016,1.18,56828.31,118782.19,41393.05,77273.37,834.72,245,conventional,2016,RaleighGreensboro
22/05/2016,1.16,58844.01,123522.39,19570.01,85455.55,307.22,675,conventional,2016,RaleighGreensboro
15/05/2016,1.1,57225.93,131575.08,15602.76,86768.77,1193.78,1154.17,conventional,2016,RaleighGreensboro
8/5/2016,1.07,56914.24,154919.75,16994.03,86964.65,1553.74,1177.78,conventional,2016,RaleighGreensboro
1/5/2016,1.06,77783.94,143133.66,17389.45,86752.27,1406.78,2.47,conventional,2016,RaleighGreensboro
24/04/2016,1.07,69533.11,135696.85,18008.74,87008.55,1191.26,0,conventional,2016,RaleighGreensboro
17/04/2016,1.11,47754.46,137649.89,17999.41,80748.86,733.64,9.88,conventional,2016,RaleighGreensboro
10/4/2016,1.09,62706.78,112390.31,16301.47,81149.04,1688.94,9.89,conventional,2016,RaleighGreensboro
3/4/2016,1.13,60612.1,113708.37,14035.04,73697.13,755.39,0,conventional,2016,RaleighGreensboro
27/03/2016,1.14,44251.14,129664.47,15425.72,70533.29,612.52,0,conventional,2016,RaleighGreensboro
20/03/2016,1.13,57433.83,140113.93,17215.48,73376.76,726.22,0,conventional,2016,RaleighGreensboro
13/03/2016,1.08,65417.48,142777.21,20693.96,73420.12,1470.76,0,conventional,2016,RaleighGreensboro
6/3/2016,1.08,66431.92,140242.5,22198.37,68588.92,626,0,conventional,2016,RaleighGreensboro
28/02/2016,1.08,59637.15,136706.15,19136.17,63934.42,1646.53,0,conventional,2016,RaleighGreensboro
21/02/2016,1.05,55054.39,118359.43,19436.13,69867.25,431.25,0,conventional,2016,RaleighGreensboro
14/02/2016,0.99,71137.02,118416.48,18499.75,73208.05,2699.13,0,conventional,2016,RaleighGreensboro
7/2/2016,0.86,82796.77,207314.39,41708.37,66876.3,5151.7,2.46,conventional,2016,RaleighGreensboro
31/01/2016,0.96,61313.27,145758.08,26481.58,52157.37,4923.03,0,conventional,2016,RaleighGreensboro
24/01/2016,0.96,20211.55,135264.31,26788.14,59121.7,1127.25,0,conventional,2016,RaleighGreensboro
17/01/2016,1,47604.07,140274.99,27591.48,56176.96,601.34,0,conventional,2016,RaleighGreensboro
10/1/2016,0.99,42069.78,120386.44,29658.58,64396.12,1479.19,0,conventional,2016,RaleighGreensboro
3/1/2016,0.92,65934.23,127743.83,29344.8,56645.93,667.03,0,conventional,2016,RaleighGreensboro
25/12/2016,1.2,57197.5,58578.91,2184.2,57397.06,745.58,0,conventional,2016,RichmondNorfolk
18/12/2016,1.15,64259.62,54299.21,2892.26,51586.6,1171.41,0,conventional,2016,RichmondNorfolk
11/12/2016,1.1,67313.99,51724.9,2894.98,63970.47,591.37,0,conventional,2016,RichmondNorfolk
4/12/2016,1.18,82393.63,49249.33,2714.51,49474.25,40,0,conventional,2016,RichmondNorfolk
27/11/2016,1.21,47392.15,48587.49,2115.8,56074.45,29.24,0,conventional,2016,RichmondNorfolk
20/11/2016,1.29,61550.58,49335.17,3168.92,63057.6,0,0,conventional,2016,RichmondNorfolk
13/11/2016,1.33,81429.32,47266.81,4975.01,43970.14,0,0,conventional,2016,RichmondNorfolk
6/11/2016,1.39,73480.37,43301.88,6292.12,46648.86,0,0,conventional,2016,RichmondNorfolk
30/10/2016,1.28,80899.6,43431.58,5927.06,44106.08,33.08,3.33,conventional,2016,RichmondNorfolk
23/10/2016,1.34,70435.52,54871.16,5858.15,46850.78,497.25,0,conventional,2016,RichmondNorfolk
16/10/2016,1.28,75896.57,67555.19,4957.43,53622.78,1057.32,0,conventional,2016,RichmondNorfolk
9/10/2016,1.25,90443.54,66361.81,4535.47,51541.32,578.2,0,conventional,2016,RichmondNorfolk
2/10/2016,1.19,95732.95,68003.98,5204.62,59496.47,901.08,0,conventional,2016,RichmondNorfolk
25/09/2016,1.27,88120.08,66843.58,4599,51224.17,4.44,0,conventional,2016,RichmondNorfolk
18/09/2016,1.18,99451.59,78464.91,4204.51,54657.32,2070.52,0,conventional,2016,RichmondNorfolk
11/9/2016,1.13,96272.81,71790.5,5966.97,63212.61,3389.48,0,conventional,2016,RichmondNorfolk
4/9/2016,1.11,100753.98,86557.82,6483.63,69754.69,113.76,160,conventional,2016,RichmondNorfolk
28/08/2016,1.06,87612.12,85621.03,5087.71,70265.15,178.51,1670,conventional,2016,RichmondNorfolk
21/08/2016,1.11,86900.27,84501.94,6791.56,57801.11,79.8,275,conventional,2016,RichmondNorfolk
14/08/2016,1.12,89131.88,80717.4,8138.85,69444.71,108.1,60,conventional,2016,RichmondNorfolk
7/8/2016,1.1,98312.66,93057.33,8281.61,60015.34,4302.16,2205,conventional,2016,RichmondNorfolk
31/07/2016,1.17,85721.72,86666.66,9342.86,60284.96,2603.43,755,conventional,2016,RichmondNorfolk
24/07/2016,1.07,96397.86,91585.66,9256.75,64454.83,6622.91,4410,conventional,2016,RichmondNorfolk
17/07/2016,1.06,82855.27,92471.42,9386.11,69396.45,683.2,9460.83,conventional,2016,RichmondNorfolk
10/7/2016,1.02,87547.8,117236.14,12340.78,69248.69,2121.71,8115,conventional,2016,RichmondNorfolk
3/7/2016,0.99,89753.36,116413.77,14142.27,77055,0,8035,conventional,2016,RichmondNorfolk
26/06/2016,1,74356.16,104881,13640.28,61487.49,26.93,4890,conventional,2016,RichmondNorfolk
19/06/2016,0.99,67619.73,122627.22,15409.3,67694,83.4,4745,conventional,2016,RichmondNorfolk
12/6/2016,0.96,83555.77,108482.44,15693.42,69331.2,158.37,2970,conventional,2016,RichmondNorfolk
5/6/2016,0.98,67444.03,117809.78,13829.45,66487.06,784.37,2420.83,conventional,2016,RichmondNorfolk
29/05/2016,1,81287.84,106696.81,14413.68,68403.23,746.6,2555,conventional,2016,RichmondNorfolk
22/05/2016,0.96,79353.25,105907.42,5994.65,78267.45,6.49,2450,conventional,2016,RichmondNorfolk
15/05/2016,1,63701.44,121474.74,5701.56,59227.96,152.32,94.34,conventional,2016,RichmondNorfolk
8/5/2016,0.9,89111.96,158033.71,6247.53,78934.29,1724.92,69.23,conventional,2016,RichmondNorfolk
1/5/2016,0.95,67526.83,132271.16,6670.54,77132.4,2.67,56.5,conventional,2016,RichmondNorfolk
24/04/2016,0.98,73890.53,118253.05,6402.36,74660,2.54,0,conventional,2016,RichmondNorfolk
17/04/2016,0.99,58573.91,119481.28,6469.48,67277.25,1.33,0,conventional,2016,RichmondNorfolk
10/4/2016,1.01,60884.25,82433.14,6103.75,70654.98,0,24.01,conventional,2016,RichmondNorfolk
3/4/2016,1.03,58169.25,74249.46,5176.88,52393.59,0,0,conventional,2016,RichmondNorfolk
27/03/2016,1.02,61031.43,109864.33,4986.56,57703.09,5.34,13.35,conventional,2016,RichmondNorfolk
20/03/2016,0.99,65822.05,127367.89,5712.57,65341.18,3.5,0,conventional,2016,RichmondNorfolk
13/03/2016,1.02,53660.8,125742.51,6975.98,59722.27,9.32,0,conventional,2016,RichmondNorfolk
6/3/2016,0.99,69078.97,117735.27,7265.87,61329.85,9.65,0,conventional,2016,RichmondNorfolk
28/02/2016,1.04,68025.31,107712.33,6324.86,47964.52,233.27,0,conventional,2016,RichmondNorfolk
21/02/2016,0.98,57431.41,101387.49,5839.55,46939.94,3027.2,0,conventional,2016,RichmondNorfolk
14/02/2016,0.92,69755.44,118256.29,4864.42,58227.8,3507.98,0,conventional,2016,RichmondNorfolk
7/2/2016,0.78,145746.61,168148.89,11393.01,65402.67,3770.23,0,conventional,2016,RichmondNorfolk
31/01/2016,0.98,52910.51,115933.08,7356.2,43577.03,2637.34,0,conventional,2016,RichmondNorfolk
24/01/2016,0.97,81685.72,131405.09,7716.74,50993.41,513.33,0,conventional,2016,RichmondNorfolk
17/01/2016,0.97,102087.13,115257.04,8461.9,46788.54,0,0,conventional,2016,RichmondNorfolk
10/1/2016,0.97,81955.23,97007.78,8835.13,55900,6.57,0,conventional,2016,RichmondNorfolk
3/1/2016,0.96,79192.25,102411.75,8338.6,45411.45,264.86,0,conventional,2016,RichmondNorfolk
25/12/2016,1.16,27393.26,28263.18,95.33,47522.99,529.72,0,conventional,2016,Roanoke
18/12/2016,1.15,29593.9,26460.78,125.18,35874.46,1052.48,0,conventional,2016,Roanoke
11/12/2016,1.04,36799.58,27761.04,129.8,47917.82,786.67,0,conventional,2016,Roanoke
4/12/2016,1.17,43234.65,26047.67,160.98,35680.66,486.67,122.77,conventional,2016,Roanoke
27/11/2016,1.31,23710.29,23786.95,86.27,34948.95,286.67,0,conventional,2016,Roanoke
20/11/2016,1.33,31583.94,25266.97,88.6,41990.29,304.06,0,conventional,2016,Roanoke
13/11/2016,1.41,36639.68,25755.75,133.09,35306.5,240,0,conventional,2016,Roanoke
6/11/2016,1.39,39065.25,23895.38,156.15,40762.52,290.68,0,conventional,2016,Roanoke
30/10/2016,1.26,43905.8,21234.24,183.65,39530.35,754.3,0,conventional,2016,Roanoke
23/10/2016,1.26,40459.99,29276.45,171.82,35715.71,1607.22,0,conventional,2016,Roanoke
16/10/2016,1.22,42680.86,32596.5,130.07,43935.83,2448.66,0,conventional,2016,Roanoke
9/10/2016,1.23,46103.44,34296.85,198.7,35482.55,2853.92,0,conventional,2016,Roanoke
2/10/2016,1.13,48667.09,35464.62,183.93,45781.78,3084.76,0,conventional,2016,Roanoke
25/09/2016,1.07,50868.03,39269.6,116.89,51504.04,372.03,0,conventional,2016,Roanoke
18/09/2016,1.06,57840.6,38597.58,92.7,43287.12,4444.73,10,conventional,2016,Roanoke
11/9/2016,1.02,59141.58,38349.72,164.15,52831.12,6321.52,25,conventional,2016,Roanoke
4/9/2016,1.01,51973.15,42949.04,107.02,64633.66,2359.96,335,conventional,2016,Roanoke
28/08/2016,1.03,48406.18,43349.65,108.8,59304.96,1999.79,1860,conventional,2016,Roanoke
21/08/2016,1.04,45315.56,46239.65,64.69,52711.37,2759.99,870,conventional,2016,Roanoke
14/08/2016,1.04,42321.57,41576.7,89.14,57870.22,3331.22,125,conventional,2016,Roanoke
7/8/2016,1.04,43871.58,45988.71,170.74,42151.76,9020.22,965,conventional,2016,Roanoke
31/07/2016,1.07,44288.47,43886.04,92.05,49803.99,4396.63,600,conventional,2016,Roanoke
24/07/2016,1.04,45204.04,41843.9,61.47,49239.71,9662.79,4115,conventional,2016,Roanoke
17/07/2016,1.04,42725.53,45126.99,138.97,49605.1,1761.68,5590,conventional,2016,Roanoke
10/7/2016,1.01,46152.7,54601.35,140.66,47150.09,5153.64,5763.33,conventional,2016,Roanoke
3/7/2016,0.99,42474.31,55215.66,153.08,59666.75,1708.89,5365,conventional,2016,Roanoke
26/06/2016,1.02,37010.79,52754.51,110.61,48166.61,4.59,3360,conventional,2016,Roanoke
19/06/2016,1,38806.24,58287.79,134.48,57154.04,32.07,3810,conventional,2016,Roanoke
12/6/2016,0.99,41650.39,52625.39,144.98,54131.29,277.23,3319.44,conventional,2016,Roanoke
5/6/2016,0.96,39705.87,56076.83,113.3,53294.21,747.68,1435,conventional,2016,Roanoke
29/05/2016,0.93,51556.28,52308.5,199.58,56109.34,1204.88,1239.44,conventional,2016,Roanoke
22/05/2016,0.9,55226.51,50049.44,230.36,62687.37,1307.56,1687.78,conventional,2016,Roanoke
15/05/2016,0.94,41009.19,55894.53,199.99,42432.85,2073.58,106.06,conventional,2016,Roanoke
8/5/2016,0.87,46723.27,76766.69,277.57,56454.27,4373.8,0,conventional,2016,Roanoke
1/5/2016,0.87,42590.28,71617.99,715.42,61577.35,1986.55,0,conventional,2016,Roanoke
24/04/2016,0.91,42884.03,57628.85,97.8,60645.38,3145.62,9.09,conventional,2016,Roanoke
17/04/2016,0.93,38226.66,59221.75,100.98,51084.2,2273.38,3.03,conventional,2016,Roanoke
10/4/2016,0.93,41262.76,31989.81,135.52,58125.32,1834.92,33.23,conventional,2016,Roanoke
3/4/2016,0.97,37271.13,32720.2,169.65,41615.1,1252.37,0,conventional,2016,Roanoke
27/03/2016,0.96,45215.02,50007.46,72.4,43175.63,1198.39,0,conventional,2016,Roanoke
20/03/2016,0.96,52022.38,55818.44,140.42,48248.66,54.09,0,conventional,2016,Roanoke
13/03/2016,0.99,37199.87,57106.77,147.59,44871.77,335.75,0,conventional,2016,Roanoke
6/3/2016,0.98,49400.9,51284.91,111.04,39867.65,1362.4,0,conventional,2016,Roanoke
28/02/2016,0.99,52420.43,48195.34,149.25,33709.28,1148.75,0,conventional,2016,Roanoke
21/02/2016,0.98,32921.58,45911.67,102.37,33666.7,3273.33,0,conventional,2016,Roanoke
14/02/2016,0.9,47759.39,55674.85,185.96,52052.28,4085.98,0,conventional,2016,Roanoke
7/2/2016,0.91,60920.14,79535.27,179.28,53859.35,3517.27,0,conventional,2016,Roanoke
31/01/2016,0.99,32756.64,52095.37,135.09,34167.03,2323.71,0,conventional,2016,Roanoke
24/01/2016,0.99,47641.16,55634.09,180.99,39026.98,162.22,370,conventional,2016,Roanoke
17/01/2016,0.98,64687.72,51993.7,98.71,40764.59,0,73.33,conventional,2016,Roanoke
10/1/2016,0.97,55844.25,42998.53,178.13,44595.26,17.71,70,conventional,2016,Roanoke
3/1/2016,0.91,59481.98,58348.71,182.56,37521.6,31,1133.33,conventional,2016,Roanoke
25/12/2016,1.07,119611.9,263467.16,811.18,39136.56,2868.61,2352.22,conventional,2016,Sacramento
18/12/2016,1.04,125324.05,218206.45,887.61,32583.06,5207.1,2240,conventional,2016,Sacramento
11/12/2016,1.03,106959.89,275886.64,1253.31,43426.13,5504.02,1537.22,conventional,2016,Sacramento
4/12/2016,1.29,110569.37,156812.81,1306.3,45560.08,382.43,1325,conventional,2016,Sacramento
27/11/2016,1.43,89558.88,150298.86,1111.91,35372.69,716.28,2275,conventional,2016,Sacramento
20/11/2016,1.53,94610.3,151992.19,1201.7,41822.75,141.77,5,conventional,2016,Sacramento
13/11/2016,1.62,93242.35,144958.18,1255.02,38273.66,5.9,0,conventional,2016,Sacramento
6/11/2016,1.78,93518.61,137695.34,1450.27,33675.22,5.89,0,conventional,2016,Sacramento
30/10/2016,1.79,97713.53,118831.23,1177.31,20196.46,435.77,345,conventional,2016,Sacramento
23/10/2016,1.59,82312.9,127356.96,1930.47,36824,2029.31,2710,conventional,2016,Sacramento
16/10/2016,1.61,102990.47,180666.02,2661.47,41539.17,1035.65,1320.28,conventional,2016,Sacramento
9/10/2016,1.49,133617.58,190297.13,4510.14,41780.4,206.47,10.9,conventional,2016,Sacramento
2/10/2016,1.35,136133.45,191756.47,4079.46,48791.65,0,1231.67,conventional,2016,Sacramento
25/09/2016,1.34,135264.64,230423.89,3263.5,46655.82,704.79,3763.89,conventional,2016,Sacramento
18/09/2016,1.39,124962.88,234689.88,3771.58,40849.27,1176.91,2363.34,conventional,2016,Sacramento
11/9/2016,1.34,140888.49,229037.12,4350.92,57595.58,0,600,conventional,2016,Sacramento
4/9/2016,1.32,153239.51,247684.74,4575.47,66372.28,2.95,215.28,conventional,2016,Sacramento
28/08/2016,1.33,150624.23,225695.86,5537.68,39589.51,5.9,130.56,conventional,2016,Sacramento
21/08/2016,1.27,181120.39,217955.81,10652.53,46759.13,8.87,258.33,conventional,2016,Sacramento
14/08/2016,1.19,154532.23,299818.16,14039.56,44453.39,0,0,conventional,2016,Sacramento
7/8/2016,1.37,149607.29,239914.38,13055.76,51032.16,13.31,0,conventional,2016,Sacramento
31/07/2016,1.4,140605.4,255278.9,16262.28,53547.82,10.36,390.28,conventional,2016,Sacramento
24/07/2016,1.42,123359.06,253984.19,18157.79,55394.72,0,0,conventional,2016,Sacramento
17/07/2016,1.31,150251.55,237468.05,16900.69,67069.07,8.86,0,conventional,2016,Sacramento
10/7/2016,1.26,164624.96,231260.34,20004.7,72950.16,8.86,250,conventional,2016,Sacramento
3/7/2016,1.24,163405.3,303029.74,24533.11,74049.59,0,0,conventional,2016,Sacramento
26/06/2016,1.25,147821.55,228939.76,20249.04,66812.24,0,623.61,conventional,2016,Sacramento
19/06/2016,1.2,157354.92,276855.96,18508.95,54341.35,0,975,conventional,2016,Sacramento
12/6/2016,1.15,158599.19,263137.09,22373,56671.26,13.14,365.42,conventional,2016,Sacramento
